model,dataset,total_s,fit_s,pred_s,timed_out
BiasVarianceMultinomialClassifier,Vehicle,0.028316874988377094,0.027441042009741068,0.0006274170009419322,0.0
BiasVarianceMultinomialClassifier,Glass,0.009582375059835613,0.009077040944248438,0.00017604196909815073,0.0
BiasVarianceRidgeClassifier,Iris,0.0010741660371422768,0.0008000839734449983,6.550003308802843e-05,0.0
BiasVarianceRidgeClassifier,Breast Cancer,0.0014345409581437707,0.0010888749966397882,7.466599345207214e-05,0.0
BiasVarianceRidgeClassifier,Credit-G,0.001787374960258603,0.001484000007621944,7.595797069370747e-05,0.0
BiasVarianceRidgeClassifier,Phoneme,0.0023022500099614263,0.0017785830423235893,0.00010983296670019627,0.0
BiasVarianceRidgeClassifier,Vehicle,0.0020430830772966146,0.0015997090376913548,0.00023424997925758362,0.0
BiasVarianceRidgeClassifier,Glass,0.0009738750522956252,0.0006640419596806169,6.65000407025218e-05,0.0
ConditionalFeaturePriorClassifier,Iris,0.0009184579830616713,0.00019249995239078999,0.0005416249623522162,0.0
ConditionalFeaturePriorClassifier,Breast Cancer,0.0017768749967217445,0.0007355420384556055,0.0008010829333215952,0.0
ConditionalFeaturePriorClassifier,Credit-G,0.0018660839414224029,0.0006376249948516488,0.001000459073111415,0.0
ConditionalFeaturePriorClassifier,Phoneme,0.0049171659629791975,0.0009607500396668911,0.0036035829689353704,0.0
ConditionalFeaturePriorClassifier,Vehicle,0.0021447499748319387,0.0007478329353034496,0.0011934579815715551,0.0
ConditionalFeaturePriorClassifier,Glass,0.0014002909883856773,0.00042829103767871857,0.0007680000271648169,0.0
ConfidenceRegularizedPassiveAggressiveClassifier,Iris,0.6416833329712972,0.641434459015727,6.983301136642694e-05,0.0
ConfidenceRegularizedPassiveAggressiveClassifier,Breast Cancer,0.3031094999751076,0.30283604201395065,8.387491106987e-05,0.0
ConfidenceRegularizedPassiveAggressiveClassifier,Credit-G,0.8152619999600574,0.81473304098472,0.00011258397717028856,0.0
ConfidenceRegularizedPassiveAggressiveClassifier,Phoneme,12.294200291973539,12.291335082962178,0.001539791002869606,0.0
ConfidenceRegularizedPassiveAggressiveClassifier,Vehicle,8.15783325000666,8.156183707993478,0.0014164590975269675,0.0
ConfidenceRegularizedPassiveAggressiveClassifier,Glass,2.754124499973841,2.7538682079175487,7.670896593481302e-05,0.0
CorrelatedFeatureNaiveBayes,Iris,0.0014150829520076513,0.000767374993301928,0.00043408304918557405,0.0
CorrelatedFeatureNaiveBayes,Breast Cancer,0.039666958968155086,0.0067454579984769225,0.03247616603039205,0.0
CorrelatedFeatureNaiveBayes,Credit-G,0.028780957916751504,0.004455166053958237,0.024118417059071362,0.0
CorrelatedFeatureNaiveBayes,Phoneme,0.028793083038181067,0.006928666960448027,0.02121408295352012,0.0
CorrelatedFeatureNaiveBayes,Vehicle,0.04769308306276798,0.006495959009043872,0.04093541600741446,0.0
CorrelatedFeatureNaiveBayes,Glass,0.003778291051276028,0.00258562492672354,0.0009757920634001493,0.0
CorrelationWeightedNaiveBayes,Iris,0.0026785419322550297,0.0021000419510528445,0.00022441602777689695,0.0
CorrelationWeightedNaiveBayes,Breast Cancer,0.13360562501475215,0.13207804097328335,0.0013027500826865435,0.0
CorrelationWeightedNaiveBayes,Credit-G,0.20802954107057303,0.2059617079794407,0.0018528340151533484,0.0
CorrelationWeightedNaiveBayes,Phoneme,0.05026845808606595,0.04004574997816235,0.008965541957877576,0.0
CorrelationWeightedNaiveBayes,Vehicle,0.21429029200226068,0.2099990420974791,0.004054707940667868,0.0
CorrelationWeightedNaiveBayes,Glass,0.015704541001468897,0.013567458023317158,0.0019344999454915524,0.0
DynamicLambdaClassifier,Iris,0.042934208060614765,0.04258666594978422,0.0001615419751033187,0.0
DynamicLambdaClassifier,Breast Cancer,0.05534020799677819,0.054297083988785744,0.0006837500259280205,0.0
DynamicLambdaClassifier,Credit-G,0.6593572919955477,0.6584416660480201,0.0006899579893797636,0.0
DynamicLambdaClassifier,Phoneme,2.7435991669772193,2.742093582986854,0.0009253749158233404,0.0
DynamicLambdaClassifier,Vehicle,2.271063791005872,2.2702658750349656,0.0005736249731853604,0.0
DynamicLambdaClassifier,Glass,2.0861813330557197,2.0837175840279087,0.0006669999565929174,0.0
EnsembleNaiveBayesClassifier,Iris,0.005874207941815257,0.004217708017677069,0.0014679169980809093,0.0
EnsembleNaiveBayesClassifier,Breast Cancer,0.019800334004685283,0.014549374929629266,0.004961333004757762,0.0
EnsembleNaiveBayesClassifier,Credit-G,0.028019709046930075,0.023955750046297908,0.0037028329679742455,0.0
EnsembleNaiveBayesClassifier,Phoneme,0.06598804099485278,0.033161833067424595,0.03192854207009077,0.0
EnsembleNaiveBayesClassifier,Vehicle,0.03562766592949629,0.02233766601420939,0.013079916941933334,0.0
EnsembleNaiveBayesClassifier,Glass,0.009977957932278514,0.00789412495214492,0.0017330419505015016,0.0
FactorAnalysisDiscriminant,Iris,0.001989792101085186,0.001597292022779584,0.00019566691480576992,0.0
FactorAnalysisDiscriminant,Breast Cancer,0.004317541955970228,0.002258917083963752,0.0018026659963652492,0.0
FactorAnalysisDiscriminant,Credit-G,0.003365208045579493,0.0014333749422803521,0.0013226659502834082,0.0
FactorAnalysisDiscriminant,Phoneme,0.006844165967777371,0.002842416986823082,0.003630458959378302,0.0
FactorAnalysisDiscriminant,Vehicle,0.006986749940551817,0.0030074589885771275,0.0037393750390037894,0.0
FactorAnalysisDiscriminant,Glass,0.0021402910351753235,0.001613957923837006,0.0003345829900354147,0.0
GeodesicCovarianceEnsembleClassifier,Iris,2.295103417010978,2.2937707499368116,0.0011157499393448234,0.0
GeodesicCovarianceEnsembleClassifier,Breast Cancer,6.838199999998324,6.739116417011246,0.0987683329731226,0.0
GeodesicCovarianceEnsembleClassifier,Credit-G,2.571790707996115,2.544565165997483,0.026881166035309434,0.0
GeodesicCovarianceEnsembleClassifier,Phoneme,1.6611578341107816,1.475209292024374,0.1836354590486735,0.0
GeodesicCovarianceEnsembleClassifier,Vehicle,4.891522167017683,4.850702165975235,0.04059662495274097,0.0
GeodesicCovarianceEnsembleClassifier,Glass,5.658822792000137,5.57221579097677,0.08633216691669077,0.0
HierarchicalBayesianClassifier,Iris,0.008450207998976111,0.008000624948181212,9.291700553148985e-05,0.0
HierarchicalBayesianClassifier,Breast Cancer,0.3182487919693813,0.3174122499767691,0.0001296249683946371,0.0
HierarchicalBayesianClassifier,Credit-G,0.46903941594064236,0.4686037090141326,0.00010858406312763691,0.0
HierarchicalBayesianClassifier,Phoneme,0.7122770840069279,0.7080661250511184,0.0030625000363215804,0.0
HierarchicalBayesianClassifier,Vehicle,0.5231150409672409,0.5207356249447912,0.0014133339282125235,0.0
HierarchicalBayesianClassifier,Glass,0.2316405000165105,0.231358207995072,6.550003308802843e-05,0.0
HierarchicalLDA,Iris,0.005130582954734564,0.004567541996948421,0.00020620902068912983,0.0
HierarchicalLDA,Breast Cancer,0.017198416986502707,0.016647208016365767,0.0003238338977098465,0.0
HierarchicalLDA,Credit-G,0.014378624968230724,0.01365133305080235,0.00042683398351073265,0.0
HierarchicalLDA,Phoneme,0.035843583988025784,0.03213812503963709,0.0030275830067694187,0.0
HierarchicalLDA,Vehicle,0.023489083047024906,0.023004290997050703,0.00028787495102733374,0.0
HierarchicalLDA,Glass,0.005121040972881019,0.004740459029562771,0.00020224996842443943,0.0
HierarchicalNaiveBayes,Iris,0.021752457949332893,0.016528834006749094,0.005036417045630515,0.0
HierarchicalNaiveBayes,Breast Cancer,1.329867416061461,1.1443993330467492,0.1851885839132592,0.0
HierarchicalNaiveBayes,Credit-G,0.7975407920312136,0.78276824997738,0.014458291931077838,0.0
HierarchicalNaiveBayes,Phoneme,0.1179358329391107,0.10186820791568607,0.015366374980658293,0.0
HierarchicalNaiveBayes,Vehicle,0.8556990829529241,0.8273707909975201,0.027667416026815772,0.0
HierarchicalNaiveBayes,Glass,0.06597720796708018,0.05925562500488013,0.006526042008772492,0.0
HierarchicalSmoothingClassifier,Iris,0.01326308399438858,0.006197000038810074,0.006863958085887134,0.0
HierarchicalSmoothingClassifier,Breast Cancer,1.3538857919629663,0.834569500060752,0.5190041669411585,0.0
HierarchicalSmoothingClassifier,Credit-G,1.6145377500215545,1.2331802500411868,0.3810829590074718,0.0
HierarchicalSmoothingClassifier,Phoneme,13.195686000050046,3.725190708064474,9.469983082963154,0.0
HierarchicalSmoothingClassifier,Vehicle,1.6635768330888823,0.9432964590378106,0.7199695840245113,0.0
HierarchicalSmoothingClassifier,Glass,0.0846045418875292,0.02467891701962799,0.05964366707485169,0.0
HybridCoordinateGradientClassifier,Iris,0.04266766598448157,0.04239841701928526,5.9542013332247734e-05,0.0
HybridCoordinateGradientClassifier,Breast Cancer,0.010940249892883003,-1.0,-1.0,0.0
HybridCoordinateGradientClassifier,Credit-G,0.03928741696290672,-1.0,-1.0,0.0
HybridCoordinateGradientClassifier,Phoneme,0.23077666701283306,-1.0,-1.0,0.0
HybridCoordinateGradientClassifier,Vehicle,11.21690762497019,11.207597207976505,0.009006832959130406,0.0
HybridCoordinateGradientClassifier,Glass,0.9980132500641048,0.9976617500651628,9.300000965595245e-05,0.0
LocalCovarianceKNNClassifier,Iris,0.02034679101780057,0.0006619580090045929,0.019461916061118245,0.0
LocalCovarianceKNNClassifier,Breast Cancer,0.3751078749774024,0.0003575830487534404,0.3744769999757409,0.0
LocalCovarianceKNNClassifier,Credit-G,0.36677087494172156,0.000538958003744483,0.3659789999946952,0.0
LocalCovarianceKNNClassifier,Phoneme,0.6048423340544105,0.0017763749929144979,0.6025933750206605,0.0
LocalCovarianceKNNClassifier,Vehicle,0.606309459079057,0.00777620798908174,0.5983035829849541,0.0
LocalCovarianceKNNClassifier,Glass,0.07440512499306351,0.0006549169775098562,0.07353141705971211,0.0
LocalCovarianceMetricClassifier,Iris,0.0026500419480726123,0.00031100003980100155,0.0020918749505653977,0.0
LocalCovarianceMetricClassifier,Breast Cancer,0.010875915992073715,0.0009908750653266907,0.009378874907270074,0.0
LocalCovarianceMetricClassifier,Credit-G,0.019257124979048967,0.0008093330543488264,0.018226749962195754,0.0
LocalCovarianceMetricClassifier,Phoneme,0.08039354195352644,0.0015158329624682665,0.07847529195714742,0.0
LocalCovarianceMetricClassifier,Vehicle,0.03409724996890873,0.0018661669455468655,0.03201795800123364,0.0
LocalCovarianceMetricClassifier,Glass,0.06222712493035942,0.0007461250061169267,0.06128899997565895,0.0
LowRankSparseClassifier,Iris,0.0271384579828009,0.026896042050793767,5.112495273351669e-05,0.0
LowRankSparseClassifier,Breast Cancer,0.027082750108093023,0.026770791970193386,8.395803160965443e-05,0.0
LowRankSparseClassifier,Credit-G,1.4162232090020552,1.413091916940175,0.0028411250095814466,0.0
LowRankSparseClassifier,Phoneme,9.921848666970618,9.920754167018458,0.0007078750059008598,0.0
LowRankSparseClassifier,Vehicle,14.283897666959092,14.283430458046496,0.00020895898342132568,0.0
LowRankSparseClassifier,Glass,6.475401834002696,6.475101082934998,6.599992047995329e-05,0.0
ManifoldLDA,Iris,0.013165999902412295,0.010366000002250075,0.0025643330300226808,0.0
ManifoldLDA,Breast Cancer,0.05488016700837761,0.04197250003926456,0.012663541012443602,0.0
ManifoldLDA,Credit-G,0.13381283404305577,0.10995216702576727,0.023642375017516315,0.0
ManifoldLDA,Phoneme,5.8653633339563385,5.4276248750975356,0.43728970806114376,0.0
ManifoldLDA,Vehicle,2.804898833972402,2.787513249902986,0.016993375029414892,0.0
ManifoldLDA,Glass,0.01061999995727092,0.00792487501166761,0.002454708912409842,0.0
MixtureOfSubCentroidsClassifier,Iris,0.01470649999100715,0.014377000043168664,0.00010987499263137579,0.0
MixtureOfSubCentroidsClassifier,Breast Cancer,0.031424166983924806,0.030898125027306378,0.00016329099889844656,0.0
MixtureOfSubCentroidsClassifier,Credit-G,0.04291758395265788,0.04244858305901289,0.00021645904053002596,0.0
MixtureOfSubCentroidsClassifier,Phoneme,2.5586191249312833,2.5577522920211777,0.0005166250048205256,0.0
MixtureOfSubCentroidsClassifier,Vehicle,0.04967483400832862,0.04883887502364814,0.0005550419446080923,0.0
MixtureOfSubCentroidsClassifier,Glass,0.029275291017256677,0.02867133403196931,0.0003922079922631383,0.0
OptimalClassRegularizedClassifier,Iris,0.0006314159836620092,0.00037941697519272566,6.937503349035978e-05,0.0
OptimalClassRegularizedClassifier,Breast Cancer,0.0018049170030280948,0.0014270839747041464,7.095793262124062e-05,0.0
OptimalClassRegularizedClassifier,Credit-G,0.0012527090730145574,0.0009190000128000975,9.650003630667925e-05,0.0
OptimalClassRegularizedClassifier,Phoneme,0.0015616250457242131,0.0008524579461663961,0.0002494580112397671,0.0
OptimalClassRegularizedClassifier,Vehicle,0.0020624169846996665,0.001187209039926529,0.0006133751012384892,0.0
OptimalClassRegularizedClassifier,Glass,0.0008800419745966792,0.0005895000649616122,0.00010208401363343,0.0
OrthogonalSubspaceClassifier,Iris,0.1708680420415476,0.17038987495470792,0.0002631669631227851,0.0
OrthogonalSubspaceClassifier,Breast Cancer,1.2116382910171524,1.210947290994227,0.00041716708801686764,0.0
OrthogonalSubspaceClassifier,Credit-G,0.6573179169790819,0.656626042095013,0.0004063330125063658,0.0
OrthogonalSubspaceClassifier,Phoneme,1.5610080839833245,1.5595502499490976,0.0009942499455064535,0.0
OrthogonalSubspaceClassifier,Vehicle,1.6429506660206243,1.6423472079914063,0.00037695805076509714,0.0
OrthogonalSubspaceClassifier,Glass,0.9565397079568356,0.9559765830636024,0.00034166709519922733,0.0
PolynomialARDClassifier,Iris,0.01891308301128447,0.018535375013016164,0.00014941697008907795,0.0
PolynomialARDClassifier,Breast Cancer,0.674003167077899,0.6728066250216216,0.0008651670068502426,0.0
PolynomialARDClassifier,Credit-G,0.5791988329729065,0.5778313749469817,0.0009709160076454282,0.0
PolynomialARDClassifier,Phoneme,0.02366079099010676,0.02282700000796467,0.00045795796904712915,0.0
PolynomialARDClassifier,Vehicle,2.1925889999838546,2.191319667035714,0.0010019169421866536,0.0
PolynomialARDClassifier,Glass,0.3367947080405429,0.3362126250285655,0.0003096249420195818,0.0
QuadraticStepClassifier,Iris,0.11045525001827627,0.11005024996120483,0.00012600002810359,0.0
QuadraticStepClassifier,Breast Cancer,0.23508683394175023,0.2344214579788968,0.00037283299025148153,0.0
QuadraticStepClassifier,Credit-G,0.16810424998402596,0.16730404098052531,0.0005132920341566205,0.0
QuadraticStepClassifier,Phoneme,74.29989824991208,74.29879112506751,0.0008074170909821987,0.0
QuadraticStepClassifier,Vehicle,8.394629582995549,8.39203595800791,0.002319208928383887,0.0
QuadraticStepClassifier,Glass,1.1981380839133635,1.1976101669715717,0.00024041696451604366,0.0
RegularizedCovarianceClassifier,Iris,0.0618315419415012,0.06130379205569625,0.00030579103622585535,0.0
RegularizedCovarianceClassifier,Breast Cancer,0.11755233304575086,0.11666837497614324,0.0006287089781835675,0.0
RegularizedCovarianceClassifier,Credit-G,0.10740904195699841,0.10646299994550645,0.0006435000104829669,0.0
RegularizedCovarianceClassifier,Phoneme,0.39985316700767726,0.3979395419592038,0.001415667007677257,0.0
RegularizedCovarianceClassifier,Vehicle,0.21287004195619375,0.21165954205207527,0.0009703750256448984,0.0
RegularizedCovarianceClassifier,Glass,0.12718420894816518,0.12631412502378225,0.0005831669550389051,0.0
ShrunkCentroidClassifier,Iris,0.0007206250447779894,0.0004577080253511667,6.337498780339956e-05,0.0
ShrunkCentroidClassifier,Breast Cancer,0.0009593330323696136,0.0005866249557584524,0.00014354207087308168,0.0
ShrunkCentroidClassifier,Credit-G,0.0015252919401973486,0.0008438749937340617,0.00048387504648417234,0.0
ShrunkCentroidClassifier,Phoneme,0.0032007499830797315,0.0019149170257151127,0.0008122499566525221,0.0
ShrunkCentroidClassifier,Vehicle,0.036101083969697356,0.020279500051401556,0.01560970803257078,0.0
ShrunkCentroidClassifier,Glass,0.0009322500554844737,0.00048525002785027027,8.762499783188105e-05,0.0
SigmoidProbabilisticClassifier,Iris,0.08030395791865885,0.07988929201383144,0.00011866609565913677,0.0
SigmoidProbabilisticClassifier,Breast Cancer,0.13061325007583946,0.13018341700080782,0.00019433407578617334,0.0
SigmoidProbabilisticClassifier,Credit-G,0.4476137909805402,0.447046208078973,0.0002977079711854458,0.0
SigmoidProbabilisticClassifier,Phoneme,0.8126362090697512,0.811589541961439,0.0005448749288916588,0.0
SigmoidProbabilisticClassifier,Vehicle,2.5187420829897746,2.516973708057776,0.0009619580814614892,0.0
SigmoidProbabilisticClassifier,Glass,0.41520433395635337,0.41474262496922165,0.00020249991212040186,0.0
SparseDiscriminantClassifier,Iris,0.005254208925180137,0.004790666978806257,0.00021062500309199095,0.0
SparseDiscriminantClassifier,Breast Cancer,0.01021420897450298,0.009638791903853416,0.0002560419961810112,0.0
SparseDiscriminantClassifier,Credit-G,0.006385041982866824,0.005790916969999671,0.00022654200438410044,0.0
SparseDiscriminantClassifier,Phoneme,0.00568608392495662,0.004982000100426376,0.00034629099536687136,0.0
SparseDiscriminantClassifier,Vehicle,0.020104290917515755,0.019367249915376306,0.0005395830376073718,0.0
SparseDiscriminantClassifier,Glass,0.016475209034979343,0.015971624990925193,0.0002234169514849782,0.0
SparseGaussianClassifier,Iris,0.4163326669950038,0.4151111670071259,0.000988124986179173,0.0
SparseGaussianClassifier,Breast Cancer,4.193999083014205,4.192669749958441,0.0009638749761506915,0.0
SparseGaussianClassifier,Credit-G,1.7789014170411974,1.7775345409754664,0.0010195419890806079,0.0
SparseGaussianClassifier,Phoneme,0.3646164999809116,0.36306662508286536,0.0010078330524265766,0.0
SparseGaussianClassifier,Vehicle,15.198229791945778,15.195328832953237,0.0026549589820206165,0.0
SparseGaussianClassifier,Glass,6.556514333933592,6.555545374983922,0.0006997500313445926,0.0
SparsePrecisionClassifier,Iris,0.6908830410102382,0.690407249960117,0.00020241702441126108,0.0
SparsePrecisionClassifier,Breast Cancer,4.121101250057109,4.119621624937281,0.001186167006380856,0.0
SparsePrecisionClassifier,Credit-G,1.5747702920343727,1.5732283749384806,0.0010273749940097332,0.0
SparsePrecisionClassifier,Phoneme,0.5512556249741465,0.5455905420240015,0.0046380419516935945,0.0
SparsePrecisionClassifier,Vehicle,6.71071745804511,6.707161084050313,0.003311790991574526,0.0
SparsePrecisionClassifier,Glass,3.441720583010465,3.441214916994795,0.000266792019829154,0.0
StatisticalInteractionClassifier,Iris,0.014833624940365553,0.013758250046521425,0.00015079195145517588,0.0
StatisticalInteractionClassifier,Breast Cancer,0.6895716249709949,0.6587338750250638,0.03058516699820757,0.0
StatisticalInteractionClassifier,Credit-G,0.7736309579340741,0.7718606670387089,0.001525375060737133,0.0
StatisticalInteractionClassifier,Phoneme,0.060042165918275714,0.05709775001741946,0.0025516250170767307,0.0
StatisticalInteractionClassifier,Vehicle,0.6908022910356522,0.6793700000271201,0.010851708007976413,0.0
StatisticalInteractionClassifier,Glass,0.06212483299896121,0.06103570794221014,0.000872249947860837,0.0
StratifiedIndependentGradientClassifier,Iris,0.6404726670589298,0.6394756250083447,0.0007718749111518264,0.0
StratifiedIndependentGradientClassifier,Breast Cancer,6.44760979199782,6.4375784589210525,0.009707208955660462,0.0
StratifiedIndependentGradientClassifier,Credit-G,11.929836874944158,11.925068792072125,0.004402791033498943,0.0
StratifiedIndependentGradientClassifier,Phoneme,50.35598412505351,50.353972624987364,0.0016978339990600944,0.0
StratifiedIndependentGradientClassifier,Vehicle,10.729281417094171,10.724449749919586,0.0045435839565470815,0.0
StratifiedIndependentGradientClassifier,Glass,2.3969517910154536,2.393318166024983,0.0033355419291183352,0.0
WeightedPerceptronEnsemble,Iris,0.027737708995118737,0.02693391591310501,0.0005908339517191052,0.0
WeightedPerceptronEnsemble,Breast Cancer,0.02241804206278175,0.021162833087146282,0.0010086670517921448,0.0
WeightedPerceptronEnsemble,Credit-G,0.025037582963705063,0.022030957974493504,0.002757832990027964,0.0
WeightedPerceptronEnsemble,Phoneme,0.0859136669896543,0.06046741595491767,0.019156499998643994,0.0
WeightedPerceptronEnsemble,Vehicle,0.20517195796128362,0.1910663329763338,0.013849125010892749,0.0
WeightedPerceptronEnsemble,Glass,0.09902025002520531,0.09778016700875014,0.0010022500064224005,0.0
