model,dataset,total_s,fit_s,pred_s,timed_out
BootstrapKNNEnsemble,Iris,0.023854915983974934,0.01550104096531868,0.008157083997502923,0.0
BootstrapKNNEnsemble,Breast Cancer,0.04938583297189325,0.03199562500230968,0.01703237509354949,0.0
BootstrapKNNEnsemble,Credit-G,0.17463029094506055,0.15618929092306644,0.018103917012922466,0.0
BootstrapKNNEnsemble,Phoneme,1.8486459590494633,1.7589109579566866,0.08923349995166063,0.0
BootstrapKNNEnsemble,Vehicle,0.17149041697848588,0.151897709001787,0.019375916919671,0.0
BootstrapKNNEnsemble,Glass,0.02573883393779397,0.016585208009928465,0.008940457948483527,0.0
BootstrapMLPEnsemble,Iris,1.1202158749802038,1.1184813750442117,0.0015038329875096679,0.0
BootstrapMLPEnsemble,Breast Cancer,6.125528917065822,6.122087833005935,0.0029412079602479935,0.0
BootstrapMLPEnsemble,Credit-G,6.792405916959979,6.7896055419696495,0.00251979089807719,0.0
BootstrapMLPEnsemble,Phoneme,33.5793073750101,33.57692916598171,0.002083500032313168,0.0
BootstrapMLPEnsemble,Vehicle,9.731512082973495,9.727751999977045,0.003460165928117931,0.0
BootstrapMLPEnsemble,Glass,2.529905457980931,2.5276389999780804,0.0019692920614033937,0.0
BoundaryFocusedBaggingClassifier,Iris,0.008569792029447854,0.007966042030602694,0.00038587499875575304,0.0
BoundaryFocusedBaggingClassifier,Breast Cancer,0.05182804202195257,0.05095779104158282,0.0006469169165939093,0.0
BoundaryFocusedBaggingClassifier,Credit-G,0.035437958082184196,0.03392833401449025,0.0012674579629674554,0.0
BoundaryFocusedBaggingClassifier,Phoneme,0.18366391700692475,0.18047779193148017,0.0027257499750703573,0.0
BoundaryFocusedBaggingClassifier,Vehicle,0.047627042047679424,0.04524629202205688,0.002066166023723781,0.0
BoundaryFocusedBaggingClassifier,Glass,0.01345087494701147,0.012687167036347091,0.0005539159756153822,0.0
ConfidenceResidualBoostingClassifier,Iris,0.0290660000173375,0.027024207985959947,0.0017682920442894101,0.0
ConfidenceResidualBoostingClassifier,Breast Cancer,0.21914062497671694,0.21676350000780076,0.002142750076018274,0.0
ConfidenceResidualBoostingClassifier,Credit-G,0.11851704202126712,0.1127769579179585,0.005475332960486412,0.0
ConfidenceResidualBoostingClassifier,Phoneme,0.46414437505882233,0.4488264580722898,0.01466504205018282,0.0
ConfidenceResidualBoostingClassifier,Vehicle,0.15162150003015995,0.1426549170864746,0.008710999973118305,0.0
ConfidenceResidualBoostingClassifier,Glass,0.05788954207673669,0.055914250086061656,0.001744625042192638,0.0
DensityAwareBootstrapClassifier,Iris,0.009500041953288019,0.00882229208946228,0.00046920892782509327,0.0
DensityAwareBootstrapClassifier,Breast Cancer,0.05937462497968227,0.05847379099577665,0.0006750829052180052,0.0
DensityAwareBootstrapClassifier,Credit-G,0.06794099998660386,0.06615512492135167,0.0015550419921055436,0.0
DensityAwareBootstrapClassifier,Phoneme,0.9276529579656199,0.9248005000408739,0.0023941670078784227,0.0
DensityAwareBootstrapClassifier,Vehicle,0.06785729201510549,0.0663432499859482,0.0012677910272032022,0.0
DensityAwareBootstrapClassifier,Glass,0.012202917016111314,0.011485875002108514,0.0004064580425620079,0.0
GradientBoostedForestClassifier,Iris,2.4222467499785125,2.3646196250338107,0.05739304097369313,0.0
GradientBoostedForestClassifier,Breast Cancer,0.07298175001051277,-1.0,-1.0,0.0
GradientBoostedForestClassifier,Credit-G,0.09704087499994785,-1.0,-1.0,0.0
GradientBoostedForestClassifier,Phoneme,8.826411582995206,8.317893999977969,0.5079530000220984,0.0
GradientBoostedForestClassifier,Vehicle,9.689147292054258,9.298352624988183,0.3904227080056444,0.0
GradientBoostedForestClassifier,Glass,5.970768874976784,5.7910121669992805,0.1793552910676226,0.0
HierarchicalBoostingClassifier,Iris,0.09582074999343604,0.09182850003708154,0.0035139170940965414,0.0
HierarchicalBoostingClassifier,Breast Cancer,0.5039834579220042,0.490715291001834,0.013027957989834249,0.0
HierarchicalBoostingClassifier,Credit-G,0.22973783302586526,0.2148199169896543,0.014677083003334701,0.0
HierarchicalBoostingClassifier,Phoneme,1.0533360000699759,1.021953709074296,0.030557666905224323,0.0
HierarchicalBoostingClassifier,Vehicle,0.35069700004532933,0.3358229169389233,0.014647417003288865,0.0
HierarchicalBoostingClassifier,Glass,0.12439725000876933,0.12039791699498892,0.0037893750704824924,0.0
HierarchicalDepthBoostingClassifier,Iris,0.014730041031725705,0.013305666972883046,0.0011234169360250235,0.0
HierarchicalDepthBoostingClassifier,Breast Cancer,0.039174290955998003,0.0381767499493435,0.00076954101677984,0.0
HierarchicalDepthBoostingClassifier,Credit-G,0.020382291986607015,0.01863220799714327,0.0015283330576494336,0.0
HierarchicalDepthBoostingClassifier,Phoneme,0.09650799992959946,0.09261995798442513,0.0034426250495016575,0.0
HierarchicalDepthBoostingClassifier,Vehicle,0.0973167079500854,0.0938633750192821,0.0030630420660600066,0.0
HierarchicalDepthBoostingClassifier,Glass,0.04117274994496256,0.03884462499991059,0.002075707889162004,0.0
HierarchicalDepthEnsembleClassifier,Iris,0.009487250004895031,0.008676958968862891,0.0006054589757695794,0.0
HierarchicalDepthEnsembleClassifier,Breast Cancer,0.055379083030857146,0.05405733303632587,0.0010834999848157167,0.0
HierarchicalDepthEnsembleClassifier,Credit-G,0.03576458396855742,0.033778458018787205,0.0017586250323802233,0.0
HierarchicalDepthEnsembleClassifier,Phoneme,0.1723357499577105,0.16663500003051013,0.005298792035318911,0.0
HierarchicalDepthEnsembleClassifier,Vehicle,0.04724329093005508,0.04491933307144791,0.0021091249072924256,0.0
HierarchicalDepthEnsembleClassifier,Glass,0.018128333962522447,0.017369374982081354,0.0005489579634740949,0.0
HierarchicalMixtureOfExperts,Iris,0.13038033398333937,0.12804912496358156,0.0020534159848466516,0.0
HierarchicalMixtureOfExperts,Breast Cancer,0.20703074999619275,-1.0,-1.0,0.0
HierarchicalMixtureOfExperts,Credit-G,0.7176367919892073,0.7068222090601921,0.01029904093593359,0.0
HierarchicalMixtureOfExperts,Phoneme,3.839601290994324,-1.0,-1.0,0.0
HierarchicalMixtureOfExperts,Vehicle,0.29639574990142137,-1.0,-1.0,0.0
HierarchicalMixtureOfExperts,Glass,0.1994414998916909,0.19644454203080386,0.002638167003169656,0.0
HierarchicalMultiMetricKNNClassifier,Iris,0.042357792030088603,0.011488084099255502,0.030412791995331645,0.0
HierarchicalMultiMetricKNNClassifier,Breast Cancer,0.18553204205818474,0.056990333017893136,0.12832391692791134,0.0
HierarchicalMultiMetricKNNClassifier,Credit-G,0.5378475420875475,0.23119758302345872,0.3064214999321848,0.0
HierarchicalMultiMetricKNNClassifier,Phoneme,3.5320826249662787,0.7359787500463426,2.7957138750934973,0.0
HierarchicalMultiMetricKNNClassifier,Vehicle,0.3221839589532465,0.07213474996387959,0.2497922918992117,0.0
HierarchicalMultiMetricKNNClassifier,Glass,0.11473562498576939,0.056651458027772605,0.05787370796315372,0.0
HistogramEnsembleClassifier,Iris,0.032957958057522774,0.018350625061430037,0.014394416008144617,0.0
HistogramEnsembleClassifier,Breast Cancer,0.34087700000964105,0.22953291703015566,0.1111062919953838,0.0
HistogramEnsembleClassifier,Credit-G,0.45487799996044487,0.3285734159871936,0.126078833010979,0.0
HistogramEnsembleClassifier,Phoneme,0.24432237504515797,0.15672270895447582,0.0872932500205934,0.0
HistogramEnsembleClassifier,Vehicle,0.41118379204999655,0.3063079999992624,0.10467154101934284,0.0
HistogramEnsembleClassifier,Glass,0.11140870803501457,0.08552762505132705,0.025690749986097217,0.0
KDEActivationClassifier,Iris,1.979497166001238,1.8830449170200154,0.09616854100022465,0.0
KDEActivationClassifier,Breast Cancer,2.8569358329987153,2.4786832079989836,0.377942124963738,0.0
KDEActivationClassifier,Credit-G,3.5705332080833614,2.9202977910172194,0.6499255829257891,0.0
KDEActivationClassifier,Phoneme,17.676843749941327,13.750663374899887,3.925429041031748,0.0
KDEActivationClassifier,Vehicle,4.446084541967139,3.703300290973857,0.7425494589842856,0.0
KDEActivationClassifier,Glass,1.3370525420177728,1.1957736660260707,0.14099487499333918,0.0
KDELeafClassifier,Iris,0.003723417059518397,0.001607457990758121,0.0018941248999908566,0.0
KDELeafClassifier,Breast Cancer,0.014200333971530199,0.006549709010869265,0.007368208025582135,0.0
KDELeafClassifier,Credit-G,0.029224042082205415,0.009482000023126602,0.01939029200002551,0.0
KDELeafClassifier,Phoneme,0.15527220792137086,0.02064845897257328,0.13419137499295175,0.0
KDELeafClassifier,Vehicle,0.02963737491518259,0.010220624972134829,0.019201708026230335,0.0
KDELeafClassifier,Glass,0.011145208962261677,0.0045957500115036964,0.006354624987579882,0.0
KDELeafDecisionTreeClassifier,Iris,0.0037112500285729766,0.0016540420474484563,0.001851791050285101,0.0
KDELeafDecisionTreeClassifier,Breast Cancer,0.01754112495109439,0.0071982500376179814,0.010059166001155972,0.0
KDELeafDecisionTreeClassifier,Credit-G,0.0285802090074867,0.008567625074647367,0.01967700000386685,0.0
KDELeafDecisionTreeClassifier,Phoneme,0.15570358303375542,0.020662750001065433,0.13472858408931643,0.0
KDELeafDecisionTreeClassifier,Vehicle,0.029942500055767596,0.010162125108763576,0.019553958089090884,0.0
KDELeafDecisionTreeClassifier,Glass,0.011187499971129,0.004883709014393389,0.0060964159201830626,0.0
KDEWeightedOOBForestClassifier,Iris,0.1470122910104692,0.10621391702443361,0.04056320805102587,0.0
KDEWeightedOOBForestClassifier,Breast Cancer,0.2953820410184562,0.1950697909342125,0.100038249976933,0.0
KDEWeightedOOBForestClassifier,Credit-G,0.5222532089101151,0.24593304202426225,0.2760449580382556,0.0
KDEWeightedOOBForestClassifier,Phoneme,5.365762375062332,1.3056828340049833,4.058991416939534,0.0
KDEWeightedOOBForestClassifier,Vehicle,0.3713555409340188,0.24968424998223782,0.12130958400666714,0.0
KDEWeightedOOBForestClassifier,Glass,0.19881283398717642,0.14264774997718632,0.055598082952201366,0.0
MultiGrainBoostingClassifier,Iris,0.030112207983620465,0.02555416605900973,0.004347792011685669,0.0
MultiGrainBoostingClassifier,Breast Cancer,0.167720332974568,0.16360683308448642,0.003758750041015446,0.0
MultiGrainBoostingClassifier,Credit-G,0.06570249993819743,0.06028400000650436,0.005204917048104107,0.0
MultiGrainBoostingClassifier,Phoneme,2.5023548749741167,1.6230637079570442,0.878268750035204,0.0
MultiGrainBoostingClassifier,Vehicle,0.08777962496969849,0.08382529101800174,0.003705749986693263,0.0
MultiGrainBoostingClassifier,Glass,0.03682704200036824,0.03259712504222989,0.00401791709009558,0.0
MultiGrainTreeEnsemble,Iris,0.5801314999116585,0.5762362499954179,0.0036572080571204424,0.0
MultiGrainTreeEnsemble,Breast Cancer,2.6271405410952866,2.423640082939528,0.20316845795605332,0.0
MultiGrainTreeEnsemble,Credit-G,1.7779425829648972,1.7680028750328347,0.009680125047452748,0.0
MultiGrainTreeEnsemble,Phoneme,1.4090216669719666,1.3812485000817105,0.027463832986541092,0.0
MultiGrainTreeEnsemble,Vehicle,0.2094658330315724,0.18556337500922382,0.023680959013290703,0.0
MultiGrainTreeEnsemble,Glass,0.08413504192139953,0.08038924995344132,0.00348529196344316,0.0
MultiProjectionEnsembleClassifier,Iris,0.037978166015818715,0.033100333996117115,0.004649625043384731,0.0
MultiProjectionEnsembleClassifier,Breast Cancer,0.17600637499708682,0.16407725005410612,0.01163874997291714,0.0
MultiProjectionEnsembleClassifier,Credit-G,0.09590991702862084,0.08643070794641972,0.009238207945600152,0.0
MultiProjectionEnsembleClassifier,Phoneme,0.43369404203258455,0.401721749920398,0.03147891699336469,0.0
MultiProjectionEnsembleClassifier,Vehicle,0.12615070794709027,0.11766529106535017,0.008245417033322155,0.0
MultiProjectionEnsembleClassifier,Glass,0.041994834085926414,0.03735583298839629,0.004421832971274853,0.0
MultiResolutionTreeEnsemble,Iris,0.013120166957378387,0.012110124924220145,0.0007694580126553774,0.0
MultiResolutionTreeEnsemble,Breast Cancer,0.029599250061437488,0.027336500003002584,0.001996791106648743,0.0
MultiResolutionTreeEnsemble,Credit-G,0.026382084004580975,0.02531749999616295,0.0008120411075651646,0.0
MultiResolutionTreeEnsemble,Phoneme,0.12250766693614423,0.11369979090522975,0.006581292022019625,0.0
MultiResolutionTreeEnsemble,Vehicle,0.02705533301923424,0.025021165958605707,0.001816249918192625,0.0
MultiResolutionTreeEnsemble,Glass,0.013840000028721988,0.012897583073936403,0.0007391250692307949,0.0
MultiScaleKernelEnsembleClassifier,Iris,0.0046536249574273825,0.0010439580073580146,0.0033727081026881933,0.0
MultiScaleKernelEnsembleClassifier,Breast Cancer,0.011766792042180896,0.0016083329683169723,0.009920083917677402,0.0
MultiScaleKernelEnsembleClassifier,Credit-G,0.03147237503435463,0.0035894170869141817,0.027640209067612886,0.0
MultiScaleKernelEnsembleClassifier,Phoneme,0.8706744579831138,0.020168542047031224,0.8502384159946814,0.0
MultiScaleKernelEnsembleClassifier,Vehicle,0.19579745805822313,0.007195374928414822,0.18833970895502716,0.0
MultiScaleKernelEnsembleClassifier,Glass,0.006358582992106676,0.0009025420295074582,0.005238665966317058,0.0
MultiScaleRadiusClassifier,Iris,0.010163082974031568,0.002689374960027635,0.007261167047545314,0.0
MultiScaleRadiusClassifier,Breast Cancer,0.04645070794504136,0.004081666935235262,0.042093959054909647,0.0
MultiScaleRadiusClassifier,Credit-G,0.10160145896952599,0.010134291951544583,0.09120787493884563,0.0
MultiScaleRadiusClassifier,Phoneme,0.34069791703950614,0.024740041000768542,0.315575291053392,0.0
MultiScaleRadiusClassifier,Vehicle,0.22467595792841166,0.007124915951862931,0.21732462500222027,0.0
MultiScaleRadiusClassifier,Glass,0.02372504200320691,0.008889625081792474,0.014632791979238391,0.0
NoisyBaggedBoostClassifier,Iris,0.07468204200267792,0.07081850001122802,0.0035572079941630363,0.0
NoisyBaggedBoostClassifier,Breast Cancer,0.26715349999722093,0.2643867089645937,0.0025092909345403314,0.0
NoisyBaggedBoostClassifier,Credit-G,0.3714449170511216,0.36843745794612914,0.0027763330144807696,0.0
NoisyBaggedBoostClassifier,Phoneme,0.6428848750656471,0.6388648330466822,0.0037737920647487044,0.0
NoisyBaggedBoostClassifier,Vehicle,0.27752904198132455,0.27456774993333966,0.0026670830557122827,0.0
NoisyBaggedBoostClassifier,Glass,0.05405058397445828,0.052153624943457544,0.0016789999790489674,0.0
NoisyThresholdEnsembleClassifier,Iris,0.004141541896387935,0.003522000042721629,0.0004205419681966305,0.0
NoisyThresholdEnsembleClassifier,Breast Cancer,0.050885792006738484,0.050263999961316586,0.00042512500658631325,0.0
NoisyThresholdEnsembleClassifier,Credit-G,0.03127345803659409,0.03050824999809265,0.0005049159517511725,0.0
NoisyThresholdEnsembleClassifier,Phoneme,0.20250450004823506,0.20007891696877778,0.001868374994955957,0.0
NoisyThresholdEnsembleClassifier,Vehicle,0.041547125088982284,0.04053120804019272,0.000777167035266757,0.0
NoisyThresholdEnsembleClassifier,Glass,0.010358499945141375,0.009762583998963237,0.0004000000189989805,0.0
RadiusBootstrapEnsemble,Iris,0.009076375048607588,0.005154332960955799,0.0037221669917926192,0.0
RadiusBootstrapEnsemble,Breast Cancer,0.01221537496894598,0.004688125103712082,0.007322333054617047,0.0
RadiusBootstrapEnsemble,Credit-G,0.013881833991035819,0.004586542025208473,0.009081374970264733,0.0
RadiusBootstrapEnsemble,Phoneme,0.42426341702230275,0.01753658300731331,0.40647079108748585,0.0
RadiusBootstrapEnsemble,Vehicle,0.020052499952726066,0.011043624952435493,0.008800875046290457,0.0
RadiusBootstrapEnsemble,Glass,0.014565750025212765,0.0058913331013172865,0.008468082989566028,0.0
ResidualAwareBoostClassifier,Iris,0.10341712506487966,0.09290766704361886,0.010307958931662142,0.0
ResidualAwareBoostClassifier,Breast Cancer,0.3110812499653548,0.30598879198078066,0.004858791944570839,0.0
ResidualAwareBoostClassifier,Credit-G,0.10768212506081909,0.10291041596792638,0.0045447499724105,0.0
ResidualAwareBoostClassifier,Phoneme,0.7817717080470175,0.6995090830605477,0.08026995800901204,0.0
ResidualAwareBoostClassifier,Vehicle,1.0171299169305712,0.9089721250347793,0.10792287508957088,0.0
ResidualAwareBoostClassifier,Glass,0.28342383296694607,0.2630587499588728,0.020130333956331015,0.0
ResidualAwareWeakLearner,Iris,1.00000761449337e-05,-1.0,-1.0,0.0
ResidualAwareWeakLearner,Breast Cancer,1.583946868777275e-06,-1.0,-1.0,0.0
ResidualAwareWeakLearner,Credit-G,1.00000761449337e-06,-1.0,-1.0,0.0
ResidualAwareWeakLearner,Phoneme,9.59029421210289e-07,-1.0,-1.0,0.0
ResidualAwareWeakLearner,Vehicle,4.792003892362118e-06,-1.0,-1.0,0.0
ResidualAwareWeakLearner,Glass,1.5830155462026596e-06,-1.0,-1.0,0.0
ResidualAwareHistogramBoostingClassifier,Iris,1.2251655409345403,0.9797852080082521,0.24515404202975333,0.0
ResidualAwareHistogramBoostingClassifier,Breast Cancer,4.705910332966596,4.380471457960084,0.32520970795303583,0.0
ResidualAwareHistogramBoostingClassifier,Credit-G,4.077677833032794,3.8395727920578793,0.2378553330199793,0.0
ResidualAwareHistogramBoostingClassifier,Phoneme,2.4203002919675782,2.127868290990591,0.2910480829887092,0.0
ResidualAwareHistogramBoostingClassifier,Vehicle,7.194618584006093,6.536032125004567,0.6583257919410244,0.0
ResidualAwareHistogramBoostingClassifier,Glass,3.6973828329937533,3.3012187499552965,0.3959478340111673,0.0
ResidualGuidedBaggingClassifier,Iris,0.01185408397577703,0.011253457982093096,0.0003985840594395995,0.0
ResidualGuidedBaggingClassifier,Breast Cancer,0.0613485419889912,0.06045387499034405,0.0006315830396488309,0.0
ResidualGuidedBaggingClassifier,Credit-G,0.058248499990440905,0.055972583941183984,0.0020490000024437904,0.0
ResidualGuidedBaggingClassifier,Phoneme,0.2156725829700008,0.21122766693588346,0.003985542105510831,0.0
ResidualGuidedBaggingClassifier,Vehicle,0.062494375044479966,0.05962374992668629,0.002676415955647826,0.0
ResidualGuidedBaggingClassifier,Glass,0.029512790963053703,0.028430999955162406,0.0005914579378440976,0.0
ResidualMLPEnsemble,Iris,0.7620432500261813,0.7605085419490933,0.0013044580118730664,0.0
ResidualMLPEnsemble,Breast Cancer,4.065864250063896,4.064078665920533,0.0015243339585140347,0.0
ResidualMLPEnsemble,Credit-G,4.153027625055984,4.150448166066781,0.002321333042345941,0.0
ResidualMLPEnsemble,Phoneme,9.005705874995328,9.00456883397419,0.0008486250881105661,0.0
ResidualMLPEnsemble,Vehicle,3.707567375036888,3.7054950420279056,0.0017009589355438948,0.0
ResidualMLPEnsemble,Glass,1.294621874927543,1.2937864999985322,0.0005833329632878304,0.0
ResidualPCARotationForest,Iris,0.0018608750542625785,-1.0,-1.0,0.0
ResidualPCARotationForest,Breast Cancer,0.0029705410124734044,-1.0,-1.0,0.0
ResidualPCARotationForest,Credit-G,0.03527487500105053,0.03298516699578613,0.002057082951068878,0.0
ResidualPCARotationForest,Phoneme,0.01710595900658518,-1.0,-1.0,0.0
ResidualPCARotationForest,Vehicle,0.04552624991629273,0.04287649993784726,0.0024293750757351518,0.0
ResidualPCARotationForest,Glass,0.01304779201745987,-1.0,-1.0,0.0
ResidualWeightedTreeEnsemble,Iris,0.006304832990281284,0.005723249982111156,0.00039070798084139824,0.0
ResidualWeightedTreeEnsemble,Breast Cancer,0.041248374967835844,0.040393332950770855,0.0006301249377429485,0.0
ResidualWeightedTreeEnsemble,Credit-G,0.02178341697435826,0.02070799993816763,0.000850624986924231,0.0
ResidualWeightedTreeEnsemble,Phoneme,0.08624862495344132,0.08351445791777223,0.0021255420288071036,0.0
ResidualWeightedTreeEnsemble,Vehicle,0.026568916044197977,0.02548954205121845,0.000870542018674314,0.0
ResidualWeightedTreeEnsemble,Glass,0.01002470904495567,0.00920133397448808,0.00037704105488955975,0.0
SequentialBoostingSVM,Iris,0.008174458052963018,0.006214624969288707,0.0017720829928293824,0.0
SequentialBoostingSVM,Breast Cancer,0.05647633399348706,0.04756579198874533,0.008675416000187397,0.0
SequentialBoostingSVM,Credit-G,0.15353204205166548,0.13218912505544722,0.02110849996097386,0.0
SequentialBoostingSVM,Phoneme,4.58886495907791,3.9681683339877054,0.6203591249650344,0.0
SequentialBoostingSVM,Vehicle,0.14822266704868525,0.12682679202407598,0.02118637494277209,0.0
SequentialBoostingSVM,Glass,0.014889333047904074,0.012509208987466991,0.002175375004298985,0.0
StochasticEnsembleGradientClassifier,Iris,0.3698102079797536,0.3694986249320209,6.829202175140381e-05,0.0
StochasticEnsembleGradientClassifier,Breast Cancer,0.0011446670396253467,-1.0,-1.0,0.0
StochasticEnsembleGradientClassifier,Credit-G,0.0019271660130470991,-1.0,-1.0,0.0
StochasticEnsembleGradientClassifier,Phoneme,0.002368458081036806,-1.0,-1.0,0.0
StochasticEnsembleGradientClassifier,Vehicle,3.1742425420088693,3.173884875024669,0.00014358293265104294,0.0
StochasticEnsembleGradientClassifier,Glass,1.0418078339425847,1.0414701659465209,8.008396252989769e-05,0.0
StochasticHistogramClassifier,Iris,0.011399292037822306,0.004451124928891659,0.006732459063641727,0.0
StochasticHistogramClassifier,Breast Cancer,0.21599783399142325,0.041678625042550266,0.17408079095184803,0.0
StochasticHistogramClassifier,Credit-G,0.2739979999605566,0.04562662495300174,0.22813620802480727,0.0
StochasticHistogramClassifier,Phoneme,0.3568122920114547,0.037968458025716245,0.3184667909517884,0.0
