model,dataset,total_s,fit_s,pred_s,timed_out
AdaptiveAbstractionTree,Monks-1,0.0007582081016153097,0.0005583330057561398,5.587493069469929e-05,0.0
AbstractionGuidedEnsembleNet,Iris,0.25128870899789035,0.25069529097527266,0.00040129199624061584,0.0
AbstractionGuidedEnsembleNet,Wine,0.3864991250447929,0.3856605829205364,0.0006222499068826437,0.0
AbstractionGuidedEnsembleNet,Breast Cancer,1.0352722499519587,1.034132624976337,0.0009301670361310244,0.0
AbstractionGuidedEnsembleNet,Digits,8.123316125012934,8.120035707950592,0.002957375021651387,0.0
AbstractionGuidedEnsembleNet,Balance Scale,0.22501141694374382,0.2244430840946734,0.00035020802170038223,0.0
AbstractionGuidedEnsembleNet,Blood Transfusion,0.852391041116789,0.8511818749830127,0.000986750004813075,0.0
AbstractionGuidedEnsembleNet,Haberman,0.5076356250792742,0.5058979159221053,0.0014076249208301306,0.0
AbstractionGuidedEnsembleNet,Seeds,0.6720554998610169,0.6714148330502212,0.0004594591446220875,0.0
AbstractionGuidedEnsembleNet,Teaching Assistant,0.5257042089942843,0.5249646250158548,0.0005517080426216125,0.0
AbstractionGuidedEnsembleNet,Zoo,0.5882933340035379,0.5877867499366403,0.00032670912332832813,0.0
AbstractionGuidedEnsembleNet,Planning Relax,0.5138947090599686,0.5131617919541895,0.0004832078702747822,0.0
AbstractionGuidedEnsembleNet,Ionosphere,0.9288343749940395,0.9275647918693721,0.0010552501771599054,0.0
AbstractionGuidedEnsembleNet,Sonar,0.661183207994327,0.660095167113468,0.0009051249362528324,0.0
AbstractionGuidedEnsembleNet,Glass,0.9050654999446124,0.9041392500512302,0.0007295419927686453,0.0
AbstractionGuidedEnsembleNet,Vehicle,2.596586833940819,2.5941565830726177,0.0022087080869823694,0.0
AbstractionGuidedEnsembleNet,Liver Disorders,21.417729625012726,21.412810625042766,0.004516999935731292,0.0
AbstractionGuidedEnsembleNet,Heart Statlog,0.4299208330921829,0.4290535831823945,0.0006499160081148148,0.0
AbstractionGuidedEnsembleNet,Pima Indians Diabetes,1.046331541845575,1.0451983748935163,0.0009004159364849329,0.0
AbstractionGuidedEnsembleNet,Australian,2.139310040976852,2.1379510830156505,0.0010440831538289785,0.0
AbstractionGuidedEnsembleNet,Monks-1,0.8623561668209732,0.8608658339362592,0.0012783331330865622,0.0
AdaptiveAbstractionNetClassifier,Iris,3.2394792090635747,3.237943666987121,0.001279416959732771,0.0
AdaptiveAbstractionNetClassifier,Wine,2.989739874843508,2.98818500014022,0.0013030001427978277,0.0
